{'en': '49.09090909090909', 'fr': '50.90909090909091'}
{'sl': '53.333333333333336', 'fr': '46.666666666666664'}
{'sl': '26.666666666666668', 'fr': '73.33333333333333'}
{'sl': '41.02564102564102', 'fr': '58.97435897435898'}
{'sl': '54.23728813559322', 'fr': '45.76271186440678'}
{'sl': '43.24324324324324', 'sk': '56.75675675675676'}
{'sl': '51.61290322580645', 'sk': '48.38709677419355'}
{'sl': '57.14285714285714', 'sk': '42.85714285714286'}
{'sl': '35.16483516483517', 'sk': '64.83516483516483'}
{'sl': '28.31858407079646', 'sk': '71.68141592920354'}
{'sl': '52.459016393442624', 'sk': '47.540983606557376'}
{'sl': '35.55555555555556', 'sk': '64.44444444444444'}
{'sl': '30.18867924528302', 'sk': '69.81132075471697'}
{'sl': '41.55844155844156', 'sk': '58.44155844155844'}
{'sl': '51.61290322580645', 'sk': '48.38709677419355'}
{'sl': '59.49367088607595'}
{'sl': '44.827586206896555'}
{'sl': '51.515151515151516'}
{'sl': '51.515151515151516'}
{'sl': '41.81818181818182'}
{'sl': '49.20634920634921'}
{'sl': '44.827586206896555'}
{'sl': '58.44155844155844'}
{'sl': '61.44578313253012'}
{'sl': '60.97560975609756'}
{'sl': '50.79365079365079', 'it': '49.20634920634921'}
{'sl': '36.7816091954023', 'it': '63.2183908045977'}
{'sl': '50.0', 'it': '50.0'}
{'sl': '52.459016393442624', 'it': '47.540983606557376'}
{'sl': '53.333333333333336', 'it': '46.666666666666664'}
{'sl': '55.172413793103445', 'it': '44.827586206896555'}
{'sl': '32.98969072164948', 'it': '67.01030927835052'}
{'sl': '61.53846153846154', 'it': '38.46153846153846'}
{'sl': '56.14035087719298', 'it': '43.85964912280702'}
{'sl': '36.7816091954023', 'it': '63.2183908045977'}
{'sl': '34.40860215053764', 'de': '65.59139784946237'}
{'sl': '44.44444444444444', 'de': '55.55555555555556'}
{'sl': '61.53846153846154', 'de': '38.46153846153846'}
{'sl': '41.02564102564102', 'de': '58.97435897435898'}
{'sl': '35.95505617977528', 'de': '64.04494382022472'}
{'sl': '18.497109826589593', 'de': '81.5028901734104'}
{'sl': '27.586206896551722', 'de': '72.41379310344828'}
{'sl': '56.14035087719298', 'de': '43.85964912280702'}
{'sl': '51.61290322580645', 'de': '48.38709677419355'}
{'sl': '41.55844155844156', 'de': '58.44155844155844'}
{'sl': '51.61290322580645', 'es': '48.38709677419355'}
{'sl': '16.75392670157068', 'es': '83.24607329842932'}
{'sl': '25.6', 'es': '74.4'}
{'sl': '44.44444444444444', 'es': '55.55555555555556'}
{'sl': '43.83561643835616', 'es': '56.16438356164384'}
{'sl': '21.62162162162162', 'es': '78.37837837837839'}
{'sl': '30.76923076923077', 'es': '69.23076923076923'}
{'sl': '51.61290322580645', 'es': '48.38709677419355'}
{'sl': '16.666666666666664', 'es': '83.33333333333334'}
{'sl': '56.14035087719298', 'es': '43.85964912280702'}
{'sl': '55.172413793103445', 'nl': '44.827586206896555'}
{'sl': '54.23728813559322', 'nl': '45.76271186440678'}
{'sl': '40.50632911392405', 'nl': '59.49367088607595'}
{'sl': '42.10526315789473', 'nl': '57.89473684210527'}
{'sl': '60.37735849056604', 'nl': '39.62264150943396'}
{'sl': '22.535211267605636', 'nl': '77.46478873239437'}
{'sl': '21.768707482993197', 'nl': '78.2312925170068'}
{'sl': '15.023474178403756', 'nl': '84.97652582159624'}
{'sl': '41.55844155844156', 'nl': '58.44155844155844'}
{'sl': '28.57142857142857', 'nl': '71.42857142857143'}
{'sl': '40.50632911392405', 'en': '59.49367088607595'}
{'sl': '12.598425196850393', 'en': '87.4015748031496'}
{'sl': '16.49484536082474', 'en': '83.50515463917526'}
{'sl': '18.71345029239766', 'en': '81.28654970760235'}
{'sl': '51.61290322580645', 'en': '48.38709677419355'}
{'sl': '40.50632911392405', 'en': '59.49367088607595'}
{'sl': '21.91780821917808', 'en': '78.08219178082192'}
{'sl': '16.49484536082474', 'en': '83.50515463917526'}
{'sl': '42.66666666666667', 'en': '57.33333333333333'}
{'sl': '26.666666666666668', 'en': '73.33333333333333'}
{'sl': '22.06896551724138', 'fr': '77.93103448275862'}
{'sl': '19.047619047619047', 'fr': '80.95238095238095'}
{'sl': '26.666666666666668', 'fr': '73.33333333333333'}
{'sl': '42.66666666666667', 'fr': '57.33333333333333'}
{'sl': '32.98969072164948', 'fr': '67.01030927835052'}
{'sl': '39.50617283950617', 'fr': '60.49382716049383'}
{'sl': '45.07042253521127', 'fr': '54.92957746478873'}
{'sl': '35.16483516483517', 'fr': '64.83516483516483'}
{'sl': '34.40860215053764', 'fr': '65.59139784946237'}
{'sl': '39.50617283950617', 'fr': '60.49382716049383'}
{'sl': '30.76923076923077', 'sk': '69.23076923076923'}
{'sl': '36.36363636363637', 'sk': '63.63636363636363'}
{'sl': '35.55555555555556', 'sk': '64.44444444444444'}
{'sl': '37.64705882352941', 'sk': '62.35294117647059'}
{'sl': '31.683168316831683', 'sk': '68.31683168316832'}
{'sl': '47.05882352941176', 'sk': '52.94117647058824'}
{'sl': '27.82608695652174', 'sk': '72.17391304347827'}
{'sl': '40.50632911392405', 'sk': '59.49367088607595'}
{'sl': '52.459016393442624', 'sk': '47.540983606557376'}
{'sl': '42.10526315789473', 'sk': '57.89473684210527'}
{'sl': '50.0', 'it': '50.0'}
{'sl': '57.14285714285714', 'it': '42.85714285714286'}
{'sl': '23.88059701492537', 'it': '76.11940298507463'}
{'sl': '35.55555555555556', 'it': '64.44444444444444'}
{'sl': '32.0', 'it': '68.0'}
{'sl': '48.484848484848484', 'it': '51.515151515151516'}
{'sl': '21.333333333333336', 'it': '78.66666666666666'}
{'sl': '36.7816091954023', 'it': '63.2183908045977'}
{'sl': '49.23076923076923', 'it': '50.76923076923077'}
{'sl': '16.580310880829018', 'it': '83.41968911917098'}
{'sl': '64.0', 'de': '36.0'}
{'sl': '52.459016393442624', 'de': '47.540983606557376'}
{'sl': '64.0', 'de': '36.0'}
{'sl': '43.24324324324324', 'de': '56.75675675675676'}
{'sl': '30.18867924528302', 'de': '69.81132075471697'}
{'sl': '65.3061224489796', 'de': '34.69387755102041'}
{'sl': '59.25925925925925', 'de': '40.74074074074075'}
{'sl': '58.18181818181818', 'de': '41.81818181818182'}
{'sl': '27.11864406779661', 'de': '72.88135593220339'}
{'sl': '50.0', 'de': '50.0'}
{'sl': '35.55555555555556', 'es': '64.44444444444444'}
{'sl': '39.02439024390244', 'es': '60.97560975609756'}
{'sl': '14.15929203539823', 'es': '85.84070796460176'}
{'sl': '20.77922077922078', 'es': '79.22077922077922'}
{'sl': '58.18181818181818', 'es': '41.81818181818182'}
{'sl': '23.18840579710145', 'es': '76.81159420289855'}
{'sl': '24.427480916030532', 'es': '75.57251908396947'}
{'sl': '30.476190476190478', 'es': '69.52380952380952'}
{'sl': '55.172413793103445', 'es': '44.827586206896555'}
{'sl': '53.333333333333336', 'es': '46.666666666666664'}
{'sl': '53.333333333333336', 'nl': '46.666666666666664'}
{'sl': '54.23728813559322', 'nl': '45.76271186440678'}
{'sl': '33.68421052631579', 'nl': '66.31578947368422'}
{'sl': '41.02564102564102', 'nl': '58.97435897435898'}
{'sl': '37.64705882352941', 'nl': '62.35294117647059'}
{'sl': '18.823529411764707', 'nl': '81.17647058823529'}
{'sl': '50.0', 'nl': '50.0'}
{'sl': '53.333333333333336', 'nl': '46.666666666666664'}
{'sl': '51.61290322580645', 'nl': '48.38709677419355'}
{'sl': '25.196850393700785', 'nl': '74.80314960629921'}
{'it': '54.61538461538461', 'en': '45.38461538461539'}
{'it': '50.0', 'en': '50.0'}
{'it': '49.30555555555556', 'en': '50.69444444444444'}
{'it': '68.26923076923077', 'en': '31.730769230769226'}
{'it': '56.34920634920635', 'en': '43.65079365079365'}
{'it': '69.6078431372549', 'en': '30.392156862745097'}
{'it': '31.69642857142857', 'en': '68.30357142857143'}
{'it': '72.44897959183673', 'en': '27.551020408163268'}
{'it': '63.96396396396396', 'en': '36.03603603603604'}
{'it': '55.03875968992248', 'en': '44.96124031007752'}
{'it': '73.19587628865979', 'fr': '26.80412371134021'}
{'it': '37.765957446808514', 'fr': '62.234042553191486'}
{'it': '71.71717171717171', 'fr': '28.28282828282829'}
{'it': '69.6078431372549', 'fr': '30.392156862745097'}
{'it': '62.83185840707964', 'fr': '37.16814159292036'}
{'it': '73.19587628865979', 'fr': '26.80412371134021'}
{'it': '68.26923076923077', 'fr': '31.730769230769226'}
{'it': '76.34408602150538', 'fr': '23.655913978494624'}
{'it': '73.95833333333334', 'fr': '26.041666666666657'}
{'it': '59.166666666666664', 'fr': '40.833333333333336'}
{'it': '66.98113207547169', 'sk': '33.01886792452831'}
{'it': '71.71717171717171', 'sk': '28.28282828282829'}
{'it': '49.65034965034965', 'sk': '50.34965034965035'}
{'it': '61.73913043478261', 'sk': '38.26086956521739'}
{'it': '71.71717171717171', 'sk': '28.28282828282829'}
{'it': '62.28070175438597', 'sk': '37.71929824561403'}
{'it': '64.54545454545455', 'sk': '35.45454545454545'}
{'it': '73.19587628865979', 'sk': '26.80412371134021'}
{'it': '43.292682926829265', 'sk': '56.707317073170735'}
{'it': '46.40522875816993', 'sk': '53.59477124183007'}
{'it': '44.936708860759495', 'sl': '55.063291139240505'}
{'it': '68.93203883495146', 'sl': '31.067961165048544'}
{'it': '58.67768595041323', 'sl': '41.32231404958677'}
{'it': '58.19672131147541', 'sl': '41.80327868852459'}
{'it': '71.0', 'sl': '29.0'}
{'it': '73.95833333333334', 'sl': '26.041666666666657'}
{'it': '73.19587628865979', 'sl': '26.80412371134021'}
{'it': '70.29702970297029', 'sl': '29.702970297029708'}
{'it': '51.82481751824818', 'sl': '48.17518248175182'}
{'it': '42.51497005988024', 'sl': '57.48502994011976'}
{'it': '41.80327868852459'}
{'it': '59.659090909090914'}
{'it': '31.730769230769226'}
{'it': '43.65079365079365'}
{'it': '28.28282828282829'}
{'it': '71.37096774193549'}
{'it': '78.08641975308642'}
{'it': '31.730769230769226'}
{'it': '62.234042553191486'}
{'it': '29.0'}
{'it': '51.449275362318836', 'de': '48.550724637681164'}
{'it': '77.17391304347827', 'de': '22.826086956521735'}
{'it': '53.78787878787878', 'de': '46.21212121212122'}
{'it': '76.34408602150538', 'de': '23.655913978494624'}
{'it': '53.78787878787878', 'de': '46.21212121212122'}
{'it': '58.67768595041323', 'de': '41.32231404958677'}
{'it': '72.44897959183673', 'de': '27.551020408163268'}
{'it': '47.019867549668874', 'de': '52.980132450331126'}
{'it': '68.93203883495146', 'de': '31.067961165048544'}
{'it': '75.53191489361703', 'de': '24.468085106382972'}
{'it': '36.04060913705584', 'es': '63.95939086294416'}
{'it': '50.71428571428571', 'es': '49.28571428571429'}
{'it': '35.5', 'es': '64.5'}
{'it': '50.0', 'es': '50.0'}
{'it': '60.68376068376068', 'es': '39.31623931623932'}
{'it': '64.54545454545455', 'es': '35.45454545454545'}
{'it': '47.333333333333336', 'es': '52.666666666666664'}
{'it': '34.29951690821256', 'es': '65.70048309178745'}
{'it': '76.34408602150538', 'es': '23.655913978494624'}
{'it': '37.765957446808514', 'es': '62.234042553191486'}
{'it': '73.95833333333334', 'nl': '26.041666666666657'}
{'it': '72.44897959183673', 'nl': '27.551020408163268'}
{'it': '73.95833333333334', 'nl': '26.041666666666657'}
{'it': '37.967914438502675', 'nl': '62.032085561497325'}
{'it': '46.40522875816993', 'nl': '53.59477124183007'}
{'it': '68.93203883495146', 'nl': '31.067961165048544'}
{'it': '68.93203883495146', 'nl': '31.067961165048544'}
{'it': '63.39285714285714', 'nl': '36.60714285714286'}
{'it': '63.39285714285714', 'nl': '36.60714285714286'}
{'it': '71.71717171717171', 'nl': '28.28282828282829'}
{'it': '38.37837837837838', 'en': '61.62162162162162'}
{'it': '76.34408602150538', 'en': '23.655913978494624'}
{'it': '42.51497005988024', 'en': '57.48502994011976'}
{'it': '43.82716049382716', 'en': '56.17283950617284'}
{'it': '56.34920634920635', 'en': '43.65079365079365'}
{'it': '50.35460992907801', 'en': '49.64539007092199'}
{'it': '37.967914438502675', 'en': '62.032085561497325'}
{'it': '55.46875', 'en': '44.53125'}
{'it': '44.936708860759495', 'en': '55.063291139240505'}
{'it': '47.333333333333336', 'en': '52.666666666666664'}
{'it': '52.20588235294118', 'fr': '47.79411764705882'}
{'it': '73.19587628865979', 'fr': '26.80412371134021'}
{'it': '68.26923076923077', 'fr': '31.730769230769226'}
{'it': '57.72357723577236', 'fr': '42.27642276422764'}
{'it': '58.19672131147541', 'fr': '41.80327868852459'}
{'it': '48.96551724137931', 'fr': '51.03448275862069'}
{'it': '64.54545454545455', 'fr': '35.45454545454545'}
{'it': '33.33333333333333', 'fr': '66.66666666666667'}
{'it': '68.26923076923077', 'fr': '31.730769230769226'}
{'it': '73.95833333333334', 'fr': '26.041666666666657'}
{'it': '76.34408602150538', 'sk': '23.655913978494624'}
{'it': '71.71717171717171', 'sk': '28.28282828282829'}
{'it': '62.83185840707964', 'sk': '37.16814159292036'}
{'it': '68.26923076923077', 'sk': '31.730769230769226'}
{'it': '55.46875', 'sk': '44.53125'}
{'it': '62.28070175438597', 'sk': '37.71929824561403'}
{'it': '60.16949152542372', 'sk': '39.83050847457628'}
{'it': '39.44444444444444', 'sk': '60.55555555555556'}
{'it': '63.96396396396396', 'sk': '36.03603603603604'}
{'it': '35.858585858585855', 'sk': '64.14141414141415'}
{'it': '51.82481751824818', 'sl': '48.17518248175182'}
{'it': '64.54545454545455', 'sl': '35.45454545454545'}
{'it': '66.35514018691589', 'sl': '33.64485981308411'}
{'it': '59.66386554621849', 'sl': '40.33613445378151'}
{'it': '48.96551724137931', 'sl': '51.03448275862069'}
{'it': '33.97129186602871', 'sl': '66.02870813397129'}
{'it': '43.82716049382716', 'sl': '56.17283950617284'}
{'it': '68.93203883495146', 'sl': '31.067961165048544'}
{'it': '57.72357723577236', 'sl': '42.27642276422764'}
{'it': '73.19587628865979', 'sl': '26.80412371134021'}
{'it': '51.82481751824818', 'de': '48.17518248175182'}
{'it': '41.76470588235294', 'de': '58.23529411764706'}
{'it': '44.936708860759495', 'de': '55.063291139240505'}
{'it': '50.0', 'de': '50.0'}
{'it': '66.98113207547169', 'de': '33.01886792452831'}
{'it': '77.17391304347827', 'de': '22.826086956521735'}
{'it': '58.67768595041323', 'de': '41.32231404958677'}
{'it': '56.8', 'de': '43.2'}
{'it': '52.98507462686567', 'de': '47.01492537313433'}
{'it': '58.67768595041323', 'de': '41.32231404958677'}
{'it': '73.95833333333334', 'es': '26.041666666666657'}
{'it': '50.35460992907801', 'es': '49.64539007092199'}
{'it': '61.73913043478261', 'es': '38.26086956521739'}
{'it': '66.35514018691589', 'es': '33.64485981308411'}
{'it': '38.17204301075269', 'es': '61.82795698924731'}
{'it': '72.44897959183673', 'es': '27.551020408163268'}
{'it': '66.35514018691589', 'es': '33.64485981308411'}
{'it': '49.30555555555556', 'es': '50.69444444444444'}
{'it': '61.73913043478261', 'es': '38.26086956521739'}
{'it': '51.449275362318836', 'es': '48.550724637681164'}
{'it': '69.6078431372549', 'nl': '30.392156862745097'}
{'it': '73.95833333333334', 'nl': '26.041666666666657'}
{'it': '72.44897959183673', 'nl': '27.551020408163268'}
{'it': '49.65034965034965', 'nl': '50.34965034965035'}
{'it': '70.29702970297029', 'nl': '29.702970297029708'}
{'it': '75.53191489361703', 'nl': '24.468085106382972'}
{'it': '73.19587628865979', 'nl': '26.80412371134021'}
{'it': '32.42009132420091', 'nl': '67.57990867579909'}
{'it': '60.16949152542372', 'nl': '39.83050847457628'}
{'it': '50.35460992907801', 'nl': '49.64539007092199'}
{'it': '73.77049180327869', 'en': '26.229508196721312'}
{'it': '77.14285714285715', 'en': '22.857142857142847'}
{'it': '62.7906976744186', 'en': '37.2093023255814'}
{'it': '84.90566037735849', 'en': '15.094339622641513'}
{'it': '78.03468208092485', 'en': '21.965317919075147'}
{'it': '63.084112149532714', 'en': '36.915887850467286'}
{'it': '69.23076923076923', 'en': '30.769230769230774'}
{'it': '62.7906976744186', 'en': '37.2093023255814'}
{'it': '33.169533169533175', 'en': '66.83046683046683'}
{'it': '81.32530120481928', 'en': '18.674698795180717'}
{'it': '76.70454545454545', 'fr': '23.295454545454547'}
{'it': '66.50246305418719', 'fr': '33.49753694581281'}
{'it': '60.53811659192825', 'fr': '39.46188340807175'}
{'it': '84.375', 'fr': '15.625'}
{'it': '82.82208588957054', 'fr': '17.177914110429455'}
{'it': '61.92660550458715', 'fr': '38.07339449541285'}
{'it': '57.446808510638306', 'fr': '42.553191489361694'}
{'it': '58.69565217391305', 'fr': '41.30434782608695'}
{'it': '63.084112149532714', 'fr': '36.915887850467286'}
{'it': '76.27118644067797', 'fr': '23.728813559322035'}
{'it': '60.0', 'sk': '40.0'}
{'it': '81.81818181818183', 'sk': '18.181818181818173'}
{'it': '78.48837209302324', 'sk': '21.511627906976756'}
{'it': '34.883720930232556', 'sk': '65.11627906976744'}
{'it': '70.3125', 'sk': '29.6875'}
{'it': '82.82208588957054', 'sk': '17.177914110429455'}
{'it': '75.41899441340783', 'sk': '24.58100558659217'}
{'it': '60.810810810810814', 'sk': '39.189189189189186'}
{'it': '58.951965065502186', 'sk': '41.048034934497814'}
{'it': '63.67924528301887', 'sk': '36.32075471698113'}
{'it': '80.35714285714286', 'sl': '19.64285714285714'}
{'it': '58.44155844155844', 'sl': '41.55844155844156'}
{'it': '69.58762886597938', 'sl': '30.412371134020617'}
{'it': '83.85093167701864', 'sl': '16.149068322981364'}
{'it': '87.66233766233766', 'sl': '12.337662337662337'}
{'it': '79.88165680473372', 'sl': '20.118343195266277'}
{'it': '68.87755102040816', 'sl': '31.122448979591837'}
{'it': '80.83832335329342', 'sl': '19.16167664670658'}
{'it': '76.27118644067797', 'sl': '23.728813559322035'}
{'it': '66.50246305418719', 'sl': '33.49753694581281'}
{'it': '28.191489361702125'}
{'it': '22.41379310344827'}
{'it': '36.915887850467286'}
{'it': '47.265625'}
{'it': '66.66666666666667'}
{'it': '32.1608040201005'}
{'it': '23.295454545454547'}
{'it': '43.51464435146444'}
{'it': '22.41379310344827'}
{'it': '24.157303370786522'}
{'it': '85.98726114649682', 'de': '14.01273885350318'}
{'it': '81.32530120481928', 'de': '18.674698795180717'}
{'it': '54.21686746987952', 'de': '45.78313253012048'}
{'it': '78.03468208092485', 'de': '21.965317919075147'}
{'it': '73.77049180327869', 'de': '26.229508196721312'}
{'it': '46.075085324232084', 'de': '53.924914675767916'}
{'it': '80.35714285714286', 'de': '19.64285714285714'}
{'it': '38.57142857142858', 'de': '61.42857142857142'}
{'it': '78.94736842105263', 'de': '21.05263157894737'}
{'it': '79.41176470588235', 'de': '20.588235294117652'}
{'it': '75.41899441340783', 'es': '24.58100558659217'}
{'it': '73.36956521739131', 'es': '26.63043478260869'}
{'it': '66.17647058823529', 'es': '33.82352941176471'}
{'it': '55.32786885245902', 'es': '44.67213114754098'}
{'it': '67.5', 'es': '32.5'}
{'it': '82.82208588957054', 'es': '17.177914110429455'}
{'it': '85.98726114649682', 'es': '14.01273885350318'}
{'it': '70.68062827225131', 'es': '29.31937172774869'}
{'it': '52.32558139534884', 'es': '47.67441860465116'}
{'it': '75.84269662921348', 'es': '24.157303370786522'}
{'it': '58.69565217391305', 'nl': '41.30434782608695'}
{'it': '78.03468208092485', 'nl': '21.965317919075147'}
{'it': '74.17582417582418', 'nl': '25.824175824175825'}
{'it': '82.82208588957054', 'nl': '17.177914110429455'}
{'it': '32.21957040572792', 'nl': '67.78042959427208'}
{'it': '75.84269662921348', 'nl': '24.157303370786522'}
{'it': '38.68194842406877', 'nl': '61.31805157593123'}
{'it': '83.85093167701864', 'nl': '16.149068322981364'}
{'it': '66.17647058823529', 'nl': '33.82352941176471'}
{'it': '85.44303797468355', 'nl': '14.556962025316452'}
{'it': '45.76271186440678', 'en': '54.23728813559322'}
{'it': '68.52791878172589', 'en': '31.472081218274113'}
{'it': '67.5', 'en': '32.5'}
{'it': '63.98104265402843', 'en': '36.01895734597157'}
{'it': '68.18181818181817', 'en': '31.818181818181827'}
{'it': '83.33333333333334', 'en': '16.666666666666657'}
{'it': '73.77049180327869', 'en': '26.229508196721312'}
{'it': '62.21198156682027', 'en': '37.78801843317973'}
